path,label
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b4d3e597241229d8300e07383a837216c68b52f184c7e24075eb17bd1d7cd07c__aug_20251014043101_149.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/19fff66c144502f7cd976c57a651d5e7bded67dd404ccabfd76d757eef030d3a__aug_20251014043101_150.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/60bbf98673018f3b58664f87d03a0f914ed5ff53fc64ff1c660ecd5c1113b265__aug_20251014043101_151.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/30e768459d0db57bc1b63a38e2c6c460d614f16ab19e05e6bc8af9d057bfd9bf__aug_20251014043101_152.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/60bbf98673018f3b58664f87d03a0f914ed5ff53fc64ff1c660ecd5c1113b265__aug_20251014043101_153.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3f7585b82d5d506de3fb6c574df19726fc14598017b9107a3ce534abf5758536__aug_20251014043101_154.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/19fff66c144502f7cd976c57a651d5e7bded67dd404ccabfd76d757eef030d3a__aug_20251014043101_155.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/376f80bb186e98dbf2d90d43a71fa1fa764a4357e6716d6e34288765bc4b4150__aug_20251014043101_156.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/4bf790c44e9cef5d93e0468dd7c5021919964d7b6b8fb85b06ad2040830103cc__aug_20251014043101_157.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ce2270154c0875270300a5d910c29705feba1b786c71d3723c665976b9d8b793__aug_20251014043101_158.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9f11a9795d4f87fbfdc460984737308a8aeab1a93adce79cc86d8c9be0457814__aug_20251014043101_159.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3f7585b82d5d506de3fb6c574df19726fc14598017b9107a3ce534abf5758536__aug_20251014043101_160.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/72937663b01c89d2d1d7607f39c730345d1ba40007bad0ca974ee78cec75878f__aug_20251014043101_161.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/909ffc3f35b6585fdb5f8f3e4dad6a602db660ff4e5f94de464d1867a32ea685__aug_20251014043101_162.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f7bca5e5d98763da10e3b8e41166ca8510b7fa04a6f7c36cd78c505717846590__aug_20251014043101_163.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/644caf7d2884a2777ffbaca01094756e5d90b5b839d4a8d2e27f61d298372f03__aug_20251014043101_164.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/4bf790c44e9cef5d93e0468dd7c5021919964d7b6b8fb85b06ad2040830103cc__aug_20251014043101_165.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a1c67bf3042878db35e50559587e7f672669f3993d9d93fafae5e66f303d8ad4__aug_20251014043101_166.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0c22875051360ff7e9f99818eeaaf8973e681d34c1c63d3b14153ab2838b57b4__aug_20251014043101_167.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b96b83158ef53fe43514d61fd79b09b5de317730419b49406ff7da095dc9c4ed__aug_20251014043101_168.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/5917be96031edc928ea2a1c5899de99a7e99d7a9b1b13216246df6a51c1baf60__aug_20251014043101_169.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f0bfae45137691dc392a9d620e263952fc13862f6bf4770a5b619831ab0589f5__aug_20251014043101_170.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a6fdbba1096cbd24bf2aa9e63863eb7b3761b1d3e41dfec59b28583152307499__aug_20251014043101_171.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b238079707d26360903ad264afc2454f9ddf1c03c7a942a011eccaa1a4335ef1__aug_20251014043101_172.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/62a7ff9322d538e70501cdb9c32423dc4c6e6d43231018b75f3ad33e7bc001ae__aug_20251014043101_173.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6979b6e5d1b5e72c9349f59331bc2ec99d2eb530d700dfd3615cfaa0ef9acb94__aug_20251014043101_174.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c5ff96cc4617cfc8fba1d6395ec8a240fd4512a880cef58dfda4c2de0913cf7b__aug_20251014043101_175.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9f11a9795d4f87fbfdc460984737308a8aeab1a93adce79cc86d8c9be0457814__aug_20251014043101_176.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f4176e2c8e0cbd060b6b3510d3df62c56b907576a3b4a4b4b72a50da7255d80d__aug_20251014043101_177.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/101a4a35be2a12a3d92aea5ba0eda637444554aa87f65d58dec217f9a8da95f2__aug_20251014043101_178.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6a666b3b71a5dcdacdbfcd01920f96003794e41764cc2a017e59de7f60cfab53__aug_20251014043101_179.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d0dcc8cb06e6a996e034ff7823620ba0ee2e6eba9ee9a1a540a6904eb4d8f996__aug_20251014043101_180.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a3d411ba523bc156d64e361118a0a7e2c5cc00f177cb95bf385c1a59d5133521__aug_20251014043101_181.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/43a9c5ae268382a2fc4cbeac0747a4e367620110919b6c1a559bcd579afb751e__aug_20251014043101_182.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/82cfa711c5ed8506254a7e33255f7ec4a70e98da46c80335135e191b9d7a5661__aug_20251014043101_183.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1b2664d2d771849abb71c3483e3d269bc4022d19f575b151a8121d2430d2ed16__aug_20251014043101_184.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/fabd46bb0d051ad5e0d02968b23a7460bb03e0c219b90d7f24f101c320c68508__aug_20251014043101_185.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/894de46df8d5f414077ce1ab1987a9804f2edba456baa915cd443712a25b23ac__aug_20251014043101_186.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/7738f3f582140fab7a4f2ea7276758021fd7a5d518880ab9e9716617d637a53b__aug_20251014043101_187.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2b948ef00ae3701eef20fa4edef0a692a18e5b8f81fb54ad52b7ef14a63530b4__aug_20251014043101_188.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/4f6f5a6c974d11ba60653665b98b4e3b7d804c072046ce08eedde9b525768b01__aug_20251014043101_189.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/eec404bf0463d57664a2d9a6915ff3cb8d888137a4330fcfe76479e281537dcd__aug_20251014043101_190.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6997578489ee8f08715a0d99195d67e754da0ce4e86add7f108998a9cf01a451__aug_20251014043101_191.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a1a9540c68af1e2cd57fce42e3b3ec32b47a46c8f5e5de0557517ea6e7125945__aug_20251014043101_192.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b421e54c0e367ffa5b513edf3b70b9224cc9253da0b9d727e8879dcee5531025__aug_20251014043101_193.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e4d39050f72ed484ab1fc580bed4fe7420d1e70c50a459d50d97751b7730d7c3__aug_20251014043101_194.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9097653883e3ec3a1eadfe73173e5078370601a77795ed44109ef34632cb5469__aug_20251014043101_195.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6979b6e5d1b5e72c9349f59331bc2ec99d2eb530d700dfd3615cfaa0ef9acb94__aug_20251014043101_196.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/296352ca2e2134bac9240da26eb7cb21ab42f6a6a6ff2baa9e188d9113c6548f__aug_20251014043101_197.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2bfe657408deb6c4907a1c8b03be1028ddbbad37191f1cc544626db2e442dee2__aug_20251014043101_198.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/cf11bb90fa2416f298e245e3ad657973251710bf95877b0b9794692adf194b50__aug_20251014043101_199.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f7a88f79fbb0ef3628f5c414faf9c222551c1d67c04b78c278f238edc87a79c7__aug_20251014043101_200.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/569deea9e8b273bc9897ae11d10a6ee9f368eaa240ca5d2e17215edfee01193c__aug_20251014043101_201.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/cb98b4e1815a1c25581ee6d94e399dd87eb28865aed1e9201d9616ca268bf49c__aug_20251014043101_202.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b14b66e6370109fc392194e2af174540892e5094da2e2c986ddf0acb2642f9fd__aug_20251014043101_203.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f7a88f79fbb0ef3628f5c414faf9c222551c1d67c04b78c278f238edc87a79c7__aug_20251014043101_204.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8e2f36895723be172eee29be0bbda2cb4242d03680b281c7e96818bc4ad924b4__aug_20251014043101_205.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d038c8c9db8edac27766066dab3472084f96eef69ee83420ec3d27a7165aac7e__aug_20251014043101_206.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/68258850801bd863e421a242646c3ffd2340d68c93799303001e339539136851__aug_20251014043101_207.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e62e471e5f57a6fa276d53f0d01e39a59d28d8b96182239a14202941152eec5e__aug_20251014043101_208.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/83612deb2d9bf43fb746bc0ff69881ea7b3f0c4a30b8f06107fbbded5bb7b015__aug_20251014043101_209.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/53d36bedd7d878368ba11eeb10bdc8c53377db29ebffa91583f451fa3eb4c2a5__aug_20251014043101_210.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f7a88f79fbb0ef3628f5c414faf9c222551c1d67c04b78c278f238edc87a79c7__aug_20251014043101_211.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f076ea899d723ac341a18f03b0f4ddb52998d571cb6b567510283bcf4e07ff5a__aug_20251014043101_212.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/287acf1845b1a21873aeb5cb56642db9864d4c7f7fd4993f8d09b48c9d12e963__aug_20251014043101_213.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/4fca29f1f8f9990c08ea423e6790d0f6bba103351f11c2ee7083845155762bc7__aug_20251014043101_214.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c289830ce47042b8ce85bdbcf2971baed3c5a184a438c594da46e354b83a5f2d__aug_20251014043101_215.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c421bab53dc29a56aaf67b0bcc91fed39a9c41410943930138427d9dc95d4963__aug_20251014043101_216.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c80f0aa133c0b10fc6726798988d09897224d532190c9b08322d4c7d84837b73__aug_20251014043101_217.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c5e02e1e396d8a5959ae774ea3719cbff63e3c5f3f4e44df82630076cab3341f__aug_20251014043101_218.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/56c00c0f5293147f12132ccf2e3d8ead98c49f61b3bcef626415204c434a864c__aug_20251014043101_219.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f72aedeea67a693561eac664f8f5d6fb2bff9bceb9c18857146788ae78946ccf__aug_20251014043101_220.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b5c7a0650316de734dbab913e3753a99cf256011af1a3d8adaed7adfe11f9325__aug_20251014043101_221.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/72937663b01c89d2d1d7607f39c730345d1ba40007bad0ca974ee78cec75878f__aug_20251014043101_222.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/78f8d9ed5a4f05485ec5a277a05160155d7cb37f4acba042c880cb0a4ff9b81c__aug_20251014043101_223.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/cbc127daa4e1f8d30f4a0a399a8a1c004f03522ece7a482b00ca4b5e17cbc438__aug_20251014043101_224.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c7ceb9eee0673c47c27383e3ebd738ea4b15226dc76b1a8926dd245a5170208a__aug_20251014043101_225.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/81c767718ac124abefa3ce5770c44f807c3b72d6f690682215d7ba1023490929__aug_20251014043101_226.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3af0775669e9b6273632a0bb264ca525bac305e7b068ffe6e16933ce1b29fa87__aug_20251014043101_227.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6cd7225be81a26b8e4c4b8c0dd27d593295d11dd971d96c7412bc56b23c58a60__aug_20251014043101_228.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0086dc58e26e5aada6cf9086e7860534855143f5e1a8098236ad9802366a3f75__aug_20251014043101_229.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1ca12ec0a24df51ce0e4555308e81a73b7e82bfd2e3c844bd203170239923fc1__aug_20251014043101_230.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0d9b47b58234df3aed8c5e414478a6fc0dc56bf254d99fd07af507cdf78948de__aug_20251014043101_231.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/7ad59a09aaf24932e5d385fb386337fddef412ce804b3fdc05df2b07e302c293__aug_20251014043101_232.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a06431c1afe136f93740e4e2219a668d6d1190c9233f2747704ffc39df9b2d4a__aug_20251014043101_233.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/769f2eb7fadc3e9aac1efead32eabcfcf98b944f2a171b847b00ddfad50429f8__aug_20251014043101_234.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6edc6cdf54a1bbbb4a5c48d9389fadd6e4a2c64d38c4c4e64ab6b3775d6add64__aug_20251014043101_235.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c8c2380e1694bc6d742e4e8d7bc578833f412c48f1df62a5e842c7e2ef27436f__aug_20251014043101_236.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/467b7e3a4e0b36f39b9492b0a412f8d6e4c887472fca14e52b97f5298c98d7fd__aug_20251014043101_237.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/fc1aff021e392829cc2b2917c21eac6c153c06f3dfb15d5aba538739b493ca63__aug_20251014043101_238.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6bf92f913be48a791995d846488568ea6456f3fc27642ca169c3f2ba0748160b__aug_20251014043101_239.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8b345dcd1a31a0343a45af6bb37bfe5c1b86164dcb527ddeb9c90f4b76101306__aug_20251014043101_240.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8e2f36895723be172eee29be0bbda2cb4242d03680b281c7e96818bc4ad924b4__aug_20251014043101_241.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/db14f8ce268c5cb33e971c2ace461fba8bc9f6e8b4eaf57b73da58c67f106b52__aug_20251014043101_242.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2681669127b92bda6b538f79da0924f66a523b8e6046375c34ec85fa4781174a__aug_20251014043101_243.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c5ff96cc4617cfc8fba1d6395ec8a240fd4512a880cef58dfda4c2de0913cf7b__aug_20251014043101_244.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b4f90f365512a53a6810a4330883697487d2d8cd100fe353d7a4e80e058e0912__aug_20251014043101_245.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/53d36bedd7d878368ba11eeb10bdc8c53377db29ebffa91583f451fa3eb4c2a5__aug_20251014043101_246.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d982eb3807513236b6155d56bfe5d52aaeb6d107ac6fbd7b3db797f8ca7648e6__aug_20251014043101_247.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3feadee9159a0b5020366a9122ab6a822b1fcf0ce1d420e84143994841f60edf__aug_20251014043101_248.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/272d891d68cfd746c75ade8313602f0602ac7a4c7dcf9aa71d63768da2614452__aug_20251014043101_249.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d0dcc8cb06e6a996e034ff7823620ba0ee2e6eba9ee9a1a540a6904eb4d8f996__aug_20251014043101_250.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/7a85d8aeae12f1ca0a565ab255ad0f8a53930ba238a860c081c29272a90b2baf__aug_20251014043101_251.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/be5cdf5423da11a8cd8836cf8708ac66378906804aba7512b9868e17777c8d99__aug_20251014043101_252.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/53104bfa8ac5879956806ec3fe10986fa520d65ee0b117686631c8bf360f4a71__aug_20251014043101_253.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6cbf6aa95c952925e94846e58546e0d19491d12fa1b0c14ce3d4e9d9d04fc2ea__aug_20251014043101_254.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/dde5b1132a15b6af470db4769ce75f440e1852936b7ba9b55aaf5b46715583f8__aug_20251014043101_255.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8cd8899fe151ca7c55aa12f4ed5c55423e2ac1d565a89c36e100b92ef7b495de__aug_20251014043101_256.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c0f55c5626cc590e3c43924e43524bb3849bfb5f24085e8e945d6044f52c72c9__aug_20251014043101_257.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3cede19626c11d0855aaa21b8e7d847d95d30d468d178f002ff96a1b65e47f37__aug_20251014043101_258.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a6eaf97a5e807e93f01315b84925b72cf2c743d3afe92f7184ad66d8975d273d__aug_20251014043101_259.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d038c8c9db8edac27766066dab3472084f96eef69ee83420ec3d27a7165aac7e__aug_20251014043101_260.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2695e58ab40d24b03d8161584f81d2844ca9e0524596634ffec00ce7b5246c8d__aug_20251014043101_261.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a181c47d8c900ace1fe15bd8fea676f87c1420a389a803be2e6f18c563c32f67__aug_20251014043101_262.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/85b14c87a606dc3716804816ee0784211736a03752c997d674eaf27bc298368e__aug_20251014043101_263.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/378fc2ee698b481982bd0fc676eb0ac1dc8ef13147092b2c20c18d0f85df39c0__aug_20251014043101_264.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d6a321860d146662d3894b3950bd7b4e1cc471a2eead02b66c141a0fcb143d38__aug_20251014043101_265.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a55e81dbdcbe10e1f4f047979e427985a94bbecfe166f0ab3c49a11955b90bbc__aug_20251014043101_266.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/32af3fd42567578c73749b40b73b1b3c2a279ce088cc75dd6f77c965fc968411__aug_20251014043101_267.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8a174d34846ef895a04509a9942776825e5ff65df6c73bbb86660fb21ac3ba4e__aug_20251014043101_268.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/bc9b8ccf7b52e0ba99bcd7776c303da5bf01947f67c129260cfdf8c225a0f2c2__aug_20251014043101_269.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f2da328c94eb7de1252e9378ecee9a2b19365d4a6835e77c66d72c4b2e498943__aug_20251014043101_270.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1c9eafd75b6392cb409dcd060954564aba76948c9abf4af506a5de6d4ee73f57__aug_20251014043101_271.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6edc6cdf54a1bbbb4a5c48d9389fadd6e4a2c64d38c4c4e64ab6b3775d6add64__aug_20251014043101_272.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b238079707d26360903ad264afc2454f9ddf1c03c7a942a011eccaa1a4335ef1__aug_20251014043101_273.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b238079707d26360903ad264afc2454f9ddf1c03c7a942a011eccaa1a4335ef1__aug_20251014043101_274.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/db3d62f9385a0fe4389592412723d27ba3b2b3464b412cb2001c06a79db36684__aug_20251014043101_275.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/543c2324a10971fb574b6a0f40eb60d1297504b629eb881e8148954c93e36820__aug_20251014043101_276.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f4176e2c8e0cbd060b6b3510d3df62c56b907576a3b4a4b4b72a50da7255d80d__aug_20251014043101_277.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e08be7edf0bc23bea2e07001b33ac38ec094ca54afddf4ef17e67543b4a3d677__aug_20251014043101_278.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8e2f36895723be172eee29be0bbda2cb4242d03680b281c7e96818bc4ad924b4__aug_20251014043101_279.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8c42a37b4f0ad991ef6424a2daa2494769d63080771fe4ecc66e01b914f8fb23__aug_20251014043101_280.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/eaee118cbbc48f77b3bb344448b65f3444f9538e407cf818a66f9df02aa0ce2c__aug_20251014043101_281.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/5eb3e2395f6221d343d8cc557eea1ac2a08c0574524b9457ec914048fa8a3438__aug_20251014043101_282.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c8c2380e1694bc6d742e4e8d7bc578833f412c48f1df62a5e842c7e2ef27436f__aug_20251014043101_283.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e398494517b086bd061a7384d56992338849303d78ae7ff7c904d4af9d177f15__aug_20251014043101_284.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0c22875051360ff7e9f99818eeaaf8973e681d34c1c63d3b14153ab2838b57b4__aug_20251014043101_285.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/cfe3aefaf27a690ac93b09c7ea78a072298169367e28c9cd303d57a8274c2a0b__aug_20251014043101_286.jpg,scab
